ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,City,County,State,Timezone,Weather_Timestamp,Temperature(F),Humidity(%),Visibility(mi),Precipitation(in),Weather_Condition,Junction,Traffic_Signal,Sunrise_Sunset,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,dataset_source,target_name,target_definition,duration_missing,duration_negative,duration_zero,duration_below_minimum,duration_requires_review,valid_initial_duration,event_year,event_month,event_day_of_week,event_hour,is_weekend,description_normalized,description_length,description_missing,duplicate_signature
A-4780119,Source1,2,2022-02-27 14:22:30.000000,2022-02-27 17:51:53.000000,35.162882,-80.876029,0.168,Stationary traffic from Grover Rd to Old Pineville Rd due to accident., South Blvd,Charlotte,Mecklenburg,NC,US/Eastern,2022-02-27 14:29:00,47.0,90.0,2.0,0.0,Light Rain,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic from grover rd to old pineville rd due to accident.,70,False,Source1|NaT|NaT|35.162882|-80.876029| South Blvd|stationary traffic from grover rd to old pineville rd due to accident.
A-4734944,Source1,2,2022-02-14 14:49:00.000000000,2022-02-14 15:31:00.000000000,35.162882,-80.876029,0.168,Stationary traffic from Grover Rd to Old Pineville Rd due to accident., South Blvd,Charlotte,Mecklenburg,NC,US/Eastern,2022-02-14 14:52:00,53.0,24.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic from grover rd to old pineville rd due to accident.,70,False,Source1|NaT|NaT|35.162882|-80.876029| South Blvd|stationary traffic from grover rd to old pineville rd due to accident.
A-5740136,Source1,2,2021-10-22 17:54:05.000000000,2021-10-22 20:02:36.000000000,35.176029,-80.874718,0.0819999999999999,Slow traffic from Connecting Rd to Inwood Dr due to accident., E Woodlawn Rd,Charlotte,Mecklenburg,NC,US/Eastern,2021-10-22 17:52:00,75.0,48.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from connecting rd to inwood dr due to accident.,61,False,Source1|NaT|NaT|35.176029|-80.874718| E Woodlawn Rd|slow traffic from connecting rd to inwood dr due to accident.
A-6108463,Source1,2,2021-10-22 17:54:05.000000000,2021-10-22 20:01:09.000000000,35.176029,-80.874718,0.0819999999999999,Slow traffic from Connecting Rd to Inwood Dr due to accident., E Woodlawn Rd,Charlotte,Mecklenburg,NC,US/Eastern,2021-10-22 17:52:00,75.0,48.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from connecting rd to inwood dr due to accident.,61,False,Source1|NaT|NaT|35.176029|-80.874718| E Woodlawn Rd|slow traffic from connecting rd to inwood dr due to accident.
A-6121026,Source1,2,2021-06-17 14:45:16.000000000,2021-06-17 17:00:25.000000000,35.201454,-80.72327800000002,0.227,Slow traffic from Old Lawyers Rd to E W.T. Harris Blvd due to accident., Lawyers Rd,Charlotte,Mecklenburg,NC,US/Eastern,2021-06-17 14:53:00,83.0,26.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from old lawyers rd to e w.t. harris blvd due to accident.,71,False,Source1|NaT|NaT|35.201454|-80.72327800000002| Lawyers Rd|slow traffic from old lawyers rd to e w.t. harris blvd due to accident.
A-6245732,Source1,2,2021-12-13 17:35:18.000000000,2021-12-13 21:10:33.000000000,35.201454,-80.72327800000002,0.227,Slow traffic from Old Lawyers Rd to E W.T. Harris Blvd due to accident., Lawyers Rd,Charlotte,Mecklenburg,NC,US/Eastern,2021-12-13 17:53:00,50.0,38.0,10.0,0.0,Fair,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from old lawyers rd to e w.t. harris blvd due to accident.,71,False,Source1|NaT|NaT|35.201454|-80.72327800000002| Lawyers Rd|slow traffic from old lawyers rd to e w.t. harris blvd due to accident.
A-4690371,Source1,2,2022-03-02 06:20:30.000000,2022-03-02 09:27:01.000000,35.203174,-80.75624300000001,0.322,Stationary traffic on NC-27 from Grafton Pl to Amity Springs Dr due to accident., Albemarle Rd,Charlotte,Mecklenburg,NC,US/Eastern,2022-03-02 05:52:00,40.0,79.0,10.0,0.0,Fair,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on nc-27 from grafton pl to amity springs dr due to accident.,80,False,Source1|NaT|NaT|35.203174|-80.75624300000001| Albemarle Rd|stationary traffic on nc-27 from grafton pl to amity springs dr due to accident.
A-3978230,Source1,2,2022-02-14 16:41:52.000000000,2022-02-14 19:04:32.000000000,35.203174,-80.75624300000001,0.322,Stationary traffic on NC-27 from Grafton Pl to Amity Springs Dr due to accident., Albemarle Rd,Charlotte,Mecklenburg,NC,US/Eastern,2022-02-14 16:52:00,53.0,25.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on nc-27 from grafton pl to amity springs dr due to accident.,80,False,Source1|NaT|NaT|35.203174|-80.75624300000001| Albemarle Rd|stationary traffic on nc-27 from grafton pl to amity springs dr due to accident.
A-6107780,Source1,2,2021-05-21 05:58:00.000000000,2021-05-22 00:11:16.000000000,35.208678000000006,-80.757533,0.111,Slow traffic from Spanish Quarter Cir to Glen Hollow Apartments Dr due to accident., N Sharon Amity Rd,Charlotte,Mecklenburg,NC,US/Eastern,2021-05-21 05:52:00,60.0,90.0,7.0,0.0,Partly Cloudy,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from spanish quarter cir to glen hollow apartments dr due to accident.,83,False,Source1|NaT|NaT|35.208678000000006|-80.757533| N Sharon Amity Rd|slow traffic from spanish quarter cir to glen hollow apartments dr due to accident.
A-5526888,Source1,2,2021-05-21 05:58:00.000000000,2021-05-21 20:50:42.000000000,35.208678000000006,-80.757533,0.111,Slow traffic from Spanish Quarter Cir to Glen Hollow Apartments Dr due to accident., N Sharon Amity Rd,Charlotte,Mecklenburg,NC,US/Eastern,2021-05-21 05:52:00,60.0,90.0,7.0,0.0,Partly Cloudy,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic from spanish quarter cir to glen hollow apartments dr due to accident.,83,False,Source1|NaT|NaT|35.208678000000006|-80.757533| N Sharon Amity Rd|slow traffic from spanish quarter cir to glen hollow apartments dr due to accident.
A-5005254,Source1,2,2022-04-08 17:22:09.000000000,2022-04-08 19:24:06.000000000,35.23653200000001,-80.940658,0.1689999999999999,Slow traffic at Little Rock Rd due to accident.,Josh Birmingham Pkwy,Charlotte,Mecklenburg,NC,US/Eastern,2022-04-08 16:52:00,61.0,31.0,10.0,0.0,Mostly Cloudy / Windy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic at little rock rd due to accident.,47,False,Source1|NaT|NaT|35.23653200000001|-80.940658|Josh Birmingham Pkwy|slow traffic at little rock rd due to accident.
A-4158465,Source1,2,2022-04-08 16:22:59.000000000,2022-04-08 18:28:54.000000000,35.23653200000001,-80.940658,0.1689999999999999,Slow traffic at Little Rock Rd due to accident.,Josh Birmingham Pkwy,Charlotte,Mecklenburg,NC,US/Eastern,2022-04-08 15:52:00,62.0,29.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic at little rock rd due to accident.,47,False,Source1|NaT|NaT|35.23653200000001|-80.940658|Josh Birmingham Pkwy|slow traffic at little rock rd due to accident.
A-6880121,Source1,2,2020-11-27 07:27:48.000000000,2020-11-27 10:10:50.000000000,35.248721,-80.855544,0.259,Incident on W BROOKSHIRE near FRENCH ST Drive with caution.,Brookshire Fwy E,Charlotte,Mecklenburg,NC,US/Eastern,2020-11-27 07:52:00,54.0,100.0,1.0,0.0,Fog,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,incident on w brookshire near french st drive with caution.,59,False,Source1|NaT|NaT|35.248721|-80.855544|Brookshire Fwy E|incident on w brookshire near french st drive with caution.
A-6669734,Source1,2,2020-11-27 07:27:48.000000000,2020-11-27 10:10:50.000000000,35.248721,-80.855544,0.259,Incident on W BROOKSHIRE near FRENCH ST Drive with caution.,Brookshire Fwy E,Charlotte,Mecklenburg,NC,US/Eastern,2020-11-27 07:52:00,54.0,100.0,1.0,0.0,Fog,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,incident on w brookshire near french st drive with caution.,59,False,Source1|NaT|NaT|35.248721|-80.855544|Brookshire Fwy E|incident on w brookshire near french st drive with caution.
A-4230418,Source1,2,2022-11-22 20:36:00.000000000,2022-11-22 21:54:33.000000000,35.262881,-118.91018,0.15,Incident on SCHOOL ST near MYRTLE AVE Drive with caution., Myrtle Ave,Lamont,Kern,CA,US/Pacific,2022-11-22 20:54:00,49.0,56.0,4.0,0.0,Haze,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,incident on school st near myrtle ave drive with caution.,57,False,Source1|NaT|NaT|35.262881|-118.91018| Myrtle Ave|incident on school st near myrtle ave drive with caution.
A-4734321,Source1,2,2022-11-22 20:36:00.000000000,2022-11-22 21:54:33.000000000,35.262881,-118.91018,0.15,Incident on SCHOOL ST near MYRTLE AVE Drive with caution., Myrtle Ave,Lamont,Kern,CA,US/Pacific,2022-11-22 20:54:00,49.0,56.0,4.0,0.0,Haze,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,incident on school st near myrtle ave drive with caution.,57,False,Source1|NaT|NaT|35.262881|-118.91018| Myrtle Ave|incident on school st near myrtle ave drive with caution.
A-4775139,Source1,2,2022-04-26 17:18:00.000000000,2022-04-26 18:18:00.000000000,35.554558038542005,-82.69976735075616,2.885,The shoulder is closed 4 miles west of Exit 44 US 19/23/74 Alt (Smokey Park Highway).,US-74,Candler,Buncombe,NC,US/Eastern,2022-04-26 17:34:00,59.0,72.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,the shoulder is closed 4 miles west of exit 44 us 19/23/74 alt (smokey park highway).,85,False,Source1|NaT|NaT|35.554558038542005|-82.69976735075616|US-74|the shoulder is closed 4 miles west of exit 44 us 19/23/74 alt (smokey park highway).
A-5273937,Source1,2,2022-04-26 17:18:00.000000000,2022-04-26 19:03:00.000000000,35.554558038542005,-82.69976735075616,2.885,The shoulder is closed 4 miles west of Exit 44 US 19/23/74 Alt (Smokey Park Highway).,US-74,Candler,Buncombe,NC,US/Eastern,2022-04-26 17:34:00,59.0,72.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,the shoulder is closed 4 miles west of exit 44 us 19/23/74 alt (smokey park highway).,85,False,Source1|NaT|NaT|35.554558038542005|-82.69976735075616|US-74|the shoulder is closed 4 miles west of exit 44 us 19/23/74 alt (smokey park highway).
A-4429804,Source1,2,2022-06-24 18:45:00.000000000,2022-06-24 19:45:00.000000000,35.556007,-82.640973,0.069,The road is closed near Acton Circle. Motorists are advised to follow the direction of on-scene personnel. , Sand Hill School Rd,Asheville,Buncombe,NC,US/Eastern,2022-06-24 18:54:00,79.0,64.0,10.0,0.0,Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,the road is closed near acton circle. motorists are advised to follow the direction of on-scene personnel.,106,False,Source1|NaT|NaT|35.556007|-82.640973| Sand Hill School Rd|the road is closed near acton circle. motorists are advised to follow the direction of on-scene personnel.
A-5434273,Source1,2,2022-06-24 18:45:00.000000000,2022-06-24 19:45:00.000000000,35.556007,-82.640973,0.069,The road is closed near Acton Circle. Motorists are advised to follow the direction of on-scene personnel. , Sand Hill School Rd,Asheville,Buncombe,NC,US/Eastern,2022-06-24 18:54:00,79.0,64.0,10.0,0.0,Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,the road is closed near acton circle. motorists are advised to follow the direction of on-scene personnel.,106,False,Source1|NaT|NaT|35.556007|-82.640973| Sand Hill School Rd|the road is closed near acton circle. motorists are advised to follow the direction of on-scene personnel.
A-5503863,Source1,2,2021-11-09 18:53:00.000000000,2021-11-09 20:59:00.000000000,35.798561,-78.564184,0.12,Slow traffic on US-64 Bus E at Corporation Pkwy due to accident., New Bern Ave,Raleigh,Wake,NC,US/Eastern,2021-11-09 18:51:00,60.0,64.0,10.0,0.0,Partly Cloudy,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on us-64 bus e at corporation pkwy due to accident.,64,False,Source1|NaT|NaT|35.798561|-78.564184| New Bern Ave|slow traffic on us-64 bus e at corporation pkwy due to accident.
A-5984416,Source1,2,2021-11-24 17:21:08.000000000,2021-11-24 19:23:49.000000000,35.798561,-78.564184,0.12,Slow traffic on US-64 Bus E at Corporation Pkwy due to accident., New Bern Ave,Raleigh,Wake,NC,US/Eastern,2021-11-24 16:51:00,47.0,41.0,10.0,0.0,Mostly Cloudy,False,False,Night,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on us-64 bus e at corporation pkwy due to accident.,64,False,Source1|NaT|NaT|35.798561|-78.564184| New Bern Ave|slow traffic on us-64 bus e at corporation pkwy due to accident.
A-4128967,Source1,2,2022-02-21 14:28:30.000000000,2022-02-21 15:14:38.000000000,35.841729,-78.67896999999998,0.544,Slow traffic on NC-50 - US-70 E from NC-50/Creedmoor Rd (US-70) to I-440/US-1 (US-70) due to accident., Glenwood Ave,Raleigh,Wake,NC,US/Eastern,2022-02-21 14:51:00,67.0,45.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.,102,False,Source1|NaT|NaT|35.841729|-78.67896999999998| Glenwood Ave|slow traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.
A-4019915,Source1,2,2022-06-13 15:33:24.000000000,2022-06-13 15:56:13.000000000,35.841729,-78.67896999999998,0.463,Slow traffic on NC-50 - US-70 E from NC-50/Creedmoor Rd (US-70) to I-440/US-1 (US-70) due to accident., Glenwood Ave,Raleigh,Wake,NC,US/Eastern,2022-06-13 15:51:00,98.0,42.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,slow traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.,102,False,Source1|NaT|NaT|35.841729|-78.67896999999998| Glenwood Ave|slow traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.
A-4930200,Source1,2,2022-09-17 16:52:30.000000000,2022-09-17 17:15:13.000000000,35.841729,-78.67896999999998,0.351,Stationary traffic on NC-50 - US-70 E from NC-50/Creedmoor Rd (US-70) to I-440/US-1 (US-70) due to accident., Glenwood Ave,Raleigh,Wake,NC,US/Eastern,2022-09-17 16:51:00,83.0,33.0,10.0,0.0,Fair,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.,108,False,Source1|NaT|NaT|35.841729|-78.67896999999998| Glenwood Ave|stationary traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.
A-4191814,Source1,2,2022-02-18 15:35:22.000000000,2022-02-18 15:56:05.000000000,35.841729,-78.67896999999998,0.351,Stationary traffic on NC-50 - US-70 E from NC-50/Creedmoor Rd (US-70) to I-440/US-1 (US-70) due to accident., Glenwood Ave,Raleigh,Wake,NC,US/Eastern,2022-02-18 15:51:00,59.0,36.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.,108,False,Source1|NaT|NaT|35.841729|-78.67896999999998| Glenwood Ave|stationary traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.
A-5212207,Source1,2,2022-05-11 18:11:36.000000000,2022-05-11 20:28:02.000000000,35.842449,-78.574383,0.076,Stationary traffic on US-401 N from Saint James Church Rd to Water Oak Dr due to accident., Louisburg Rd,Raleigh,Wake,NC,US/Eastern,2022-05-11 17:51:00,74.0,40.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on us-401 n from saint james church rd to water oak dr due to accident.,90,False,Source1|NaT|NaT|35.842449|-78.574383| Louisburg Rd|stationary traffic on us-401 n from saint james church rd to water oak dr due to accident.
A-4555840,Source1,2,2022-05-11 18:11:36.000000000,2022-05-11 20:31:38.000000000,35.842449,-78.574383,0.076,Stationary traffic on US-401 N from Saint James Church Rd to Water Oak Dr due to accident., Louisburg Rd,Raleigh,Wake,NC,US/Eastern,2022-05-11 17:51:00,74.0,40.0,10.0,0.0,Mostly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on us-401 n from saint james church rd to water oak dr due to accident.,90,False,Source1|NaT|NaT|35.842449|-78.574383| Louisburg Rd|stationary traffic on us-401 n from saint james church rd to water oak dr due to accident.
A-3920522,Source1,2,2022-10-15 17:14:00.000000000,2022-10-15 17:41:18.000000000,35.842484000000006,-78.679789,0.42,Stationary traffic on NC-50 - US-70 E from NC-50/Creedmoor Rd (US-70) to I-440/US-1 (US-70) due to accident., Glenwood Ave,Raleigh,Wake,NC,US/Eastern,2022-10-15 16:51:00,79.0,31.0,10.0,0.0,Partly Cloudy,False,False,Day,,,,US_Accidents,reported_event_duration,End_Time minus Start_Time,True,False,False,False,False,False,,,,,False,stationary traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.,108,False,Source1|NaT|NaT|35.842484000000006|-78.679789| Glenwood Ave|stationary traffic on nc-50 - us-70 e from nc-50/creedmoor rd (us-70) to i-440/us-1 (us-70) due to accident.
