ID,Source,Severity,Start_Time_parsed,End_Time_parsed,reported_duration_minutes,Description,Street,City,County,State,event_year,split
A-6148823,Source1,2,2021-03-25 18:33:00,2021-03-26 19:24:10,1491.1666666666667,Construction on AZ-95 NB near LAKE SHORE BLVD Road closed. Take alternate route.,AZ-95,Lake Havasu City,Mohave,AZ,2021.0,validation
A-6311740,Source1,2,2021-07-12 19:26:00,2021-07-13 20:17:08,1491.1333333333334,Construction on I-10 EB near JIMMIE KERR BLVD Road closed. Take alternate route.,I-10 E,Casa Grande,Pinal,AZ,2021.0,validation
A-5295164,Source1,2,2022-09-26 15:10:41,2022-09-27 16:01:49,1491.1333333333334,Construction on YALE AVE near HOUSE 8100 Drive with caution.,E 81st St,Tulsa,Tulsa,OK,2022.0,calibration
A-5683762,Source1,2,2021-06-11 17:37:00,2021-06-12 18:28:07,1491.1166666666666,Construction on I-10 EB near AZ-187 Road closed. Take alternate route.,I-10 E,Maricopa,Pinal,AZ,2021.0,validation
A-5903830,Source1,2,2021-08-14 12:24:00,2021-08-15 13:15:02,1491.0333333333333,Construction on US-6 EB near MM 257 Road closed. Take alternate route.,US-6,Evergreen,Clear Creek,CO,2021.0,validation
A-5342138,Source1,2,2022-01-11 20:16:20,2022-01-12 21:07:21,1491.0166666666667,Construction on MT-200 EB near MP 69 Drive with caution., MT Highway 200,Plains,Sanders,MT,2022.0,calibration
A-5818745,Source1,4,2021-11-05 23:12:00,2021-11-07 00:03:00,1491.0,Construction on AZ-72 EB near CENTRAL AVE Road closed. Take alternate route., Central Ave,Parker,La Paz,AZ,2021.0,validation
A-5167435,Source1,2,2023-01-18 01:32:00,2023-01-19 02:23:00,1491.0,Road closed due to a crash on I-40 Eastbound from Winona (MP 209) to Twin Arrows (MP 218),I-40 E,Flagstaff,Coconino,AZ,2023.0,test
A-5267894,Source1,2,2022-04-08 18:51:00,2022-04-09 19:42:00,1491.0,Incident on I-12 EB near LA-63 Road closed. Take alternate route.,I-12,Livingston,Livingston,LA,2022.0,calibration
A-4068647,Source1,2,2022-03-15 09:27:00,2022-03-16 10:17:54,1490.9,Construction on WA-14 WB near MP 0 Left lane blocked., SE Columbia Way,Vancouver,Clark,WA,2022.0,calibration
A-5482898,Source1,4,2021-12-06 16:44:37,2021-12-07 17:35:31,1490.9,Construction on MT-35 SB near MP 9 Road closed. Take alternate route., MT Highway 35,Polson,Lake,MT,2021.0,validation
A-4138536,Source1,2,2022-09-13 08:25:42,2022-09-14 09:16:36,1490.9,Construction on 61ST ST near HOUSE 2235 Drive with caution., S Zunis Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-5754684,Source1,2,2021-08-11 23:35:00,2021-08-13 00:25:52,1490.8666666666666,Construction on AZ-177 NB near E CLIFFSIDE RD Road closed. Take alternate route.,Silver Crk,Kearny,Pinal,AZ,2021.0,validation
A-4219242,Source1,2,2022-12-07 11:10:00,2022-12-08 12:00:48,1490.8,Construction on LA-24 WB near RESERVATION BRG Road closed. Take alternate route., Reservation Ct,Gray,Terrebonne,LA,2022.0,calibration
A-5745578,Source1,2,2021-12-27 21:05:00,2021-12-28 21:55:41,1490.6833333333334,Construction on US-60 EB near N SUPERSTITION MOUNTAIN DR Road closed. Take alternate route., US Highway 60,Apache Junction,Pinal,AZ,2021.0,validation
A-4677532,Source1,2,2022-08-07 00:14:56,2022-08-08 01:05:37,1490.6833333333334,Construction on US-2 WB near MP 215 Road closed. Take alternate route., Durham Rd,Browning,Glacier,MT,2022.0,calibration
A-5772862,Source1,2,2021-09-08 20:01:00,2021-09-09 20:51:39,1490.65,Construction on I-76 EB near MP 70 Expect long delays., Glenn Fox Rd,New Stanton,Westmoreland,PA,2021.0,validation
A-6387737,Source1,2,2021-01-23 16:00:00,2021-01-24 16:50:39,1490.65,Construction on I-80 EB near L ST Road closed. Take alternate route.,I-80,Omaha,Douglas,NE,2021.0,validation
A-6766324,Source1,4,2020-10-26 02:46:00,2020-10-27 03:36:38,1490.6333333333334,Construction on I-70 WB near RIFLE Road closed. Take alternate route.,I-70 W,Rifle,Garfield,CO,2020.0,train
A-4952036,Source1,2,2022-08-26 09:27:35,2022-08-27 10:18:10,1490.5833333333333,Construction on US-2 EB near MP 590 Drive with caution., E Blaine St,Wolf Point,Roosevelt,MT,2022.0,calibration
A-4362783,Source1,2,2022-11-19 12:17:00,2022-11-20 13:07:34,1490.5666666666666,Construction on AZ-260 EB near N MOUNTAIN VIEW RD Road closed. Take alternate route., E AZ Highway 260,Payson,Gila,AZ,2022.0,calibration
A-4966375,Source1,2,2022-08-06 21:41:45,2022-08-07 22:32:18,1490.55,Construction on EVANSTON PL near HOUSE 1614 Drive with caution., N Evanston Pl,Tulsa,Tulsa,OK,2022.0,calibration
A-6663612,Source1,2,2020-11-23 00:10:00,2020-11-24 01:00:29,1490.4833333333333,Construction on AZ-260 EB near FS ROAD 412 Road closed. Take alternate route.,Payson Heber Hwy,Forest Lakes,Navajo,AZ,2020.0,train
A-3942115,Source1,2,2022-04-11 10:31:37,2022-04-12 11:22:06,1490.4833333333333,Construction on 90TH E AVE near HOUSE 7989 Drive with caution., S 90th Ave E,Tulsa,Tulsa,OK,2022.0,calibration
A-4654295,Source1,2,2022-03-19 02:38:25,2022-03-20 03:28:53,1490.4666666666667,Construction on I-17 SB near PIONEER RD Road closed. Take alternate route.,Black Canyon Fwy S,Phoenix,Maricopa,AZ,2022.0,calibration
A-3921749,Source1,2,2022-05-12 13:57:35,2022-05-13 14:48:00,1490.4166666666667,Travelers can expect the following: Crash blockage rollover and road blocked with reduced lanes until further notice. oil tanker rollover with oil spill creating a slick roadway Emergency responders on scene, US Highway 93,Saint Ignatius,Lake,MT,2022.0,calibration
A-5045566,Source1,2,2022-05-26 15:17:39,2022-05-27 16:08:02,1490.3833333333334,Construction on 129TH E AVE near HOUSE 6100 Expect delays., S 129th East Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-5865891,Source1,2,2021-11-02 16:41:38,2021-11-03 17:31:59,1490.35,Construction on I-90 WB near MP 538 Drive with caution.,I-90 W,Lodge Grass,Big Horn,MT,2021.0,validation
A-6259186,Source1,2,2021-04-27 19:52:00,2021-04-28 20:42:20,1490.3333333333333,Construction on I-76 EB near MP 97 Expect long delays.,I-70 E,Donegal,Westmoreland,PA,2021.0,validation
A-5850166,Source1,2,2021-05-01 21:14:00,2021-05-02 22:04:19,1490.3166666666666,Construction on I-10 EB near LA PAZ MARICOPA COUNTY LINE Road closed. Take alternate route.,I-10 E,Salome,La Paz,AZ,2021.0,validation
A-6843199,Source1,4,2020-10-24 11:26:52,2020-10-25 12:17:11,1490.3166666666666,Construction on STATE RTE-78 NB near STATE RTE-192 Road closed. Take alternate route., Transit Rd,East Amherst,Erie,NY,2020.0,train
A-4448949,Source1,2,2022-07-13 21:44:19,2022-07-14 22:34:34,1490.25,Construction on CINCINNATI AVE near HOUSE 100 Expect delays., S Cincinnati Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-5058094,Source1,2,2022-05-21 04:01:16,2022-05-22 04:51:30,1490.2333333333333,Construction on 193RD E AVE near HOUSE 700 Expect delays., E 6th St S,Tulsa,Wagoner,OK,2022.0,calibration
A-4034813,Source1,2,2022-08-03 09:52:23,2022-08-04 10:42:36,1490.2166666666667,Construction on 21ST ST near HOUSE 1800 Drive with caution., W 21st St S,Tulsa,Tulsa,OK,2022.0,calibration
A-4687725,Source1,2,2022-12-16 12:04:00,2022-12-17 12:54:11,1490.1833333333334,Construction on AZ-77 SB near E EL CONQUISTADOR WAY Road closed. Take alternate route., N Oracle Rd,Tucson,Pima,AZ,2022.0,calibration
A-4843732,Source1,2,2022-10-04 17:06:32,2022-10-05 17:56:38,1490.1,Construction on BOSTON PL near HOUSE 2600 Expect delays.,E Zion St,Tulsa,Tulsa,OK,2022.0,calibration
A-5208383,Source1,2,2022-11-10 09:20:00,2022-11-11 10:10:05,1490.0833333333333,Construction on AZ-77 SB near SNOWFLAKE FARMS RD Road closed. Take alternate route.,AZ-77,Snowflake,Navajo,AZ,2022.0,calibration
A-4668398,Source1,2,2022-09-23 09:37:14,2022-09-24 10:27:15,1490.0166666666667,Construction on PINE ST near HOUSE 10400 Drive with caution., E Pine St,Tulsa,Tulsa,OK,2022.0,calibration
A-6004784,Source1,2,2021-09-27 08:26:15,2021-09-28 09:16:15,1490.0,Construction on GARNETT RD near HOUSE 7616 Drive with caution., S Garnett Rd,Tulsa,Tulsa,OK,2021.0,validation
A-4550204,Source1,2,2022-07-07 19:52:07,2022-07-08 20:42:06,1489.9833333333333,Construction on US-87 SB near MP 59 Drive with caution.,US Highway 87,Hobson,Judith Basin,MT,2022.0,calibration
A-5913010,Source1,2,2021-06-19 08:53:00,2021-06-20 09:42:59,1489.9833333333333,Construction on US-60 WB near N CENTRAL AVE Road closed. Take alternate route., E Deuce of Clubs,Show Low,Navajo,AZ,2021.0,validation
A-6241966,Source1,2,2021-07-12 18:50:00,2021-07-13 19:39:57,1489.95,Construction on I-76 WB near MP 77 Expect long delays.,I-76 W,New Stanton,Westmoreland,PA,2021.0,validation
A-4724090,Source1,2,2022-07-07 16:40:33,2022-07-08 17:30:28,1489.9166666666667,Construction on GARNETT RD near HOUSE 4500 Expect delays., S Garnett Rd,Tulsa,Tulsa,OK,2022.0,calibration
A-3788875,Source1,2,2022-09-27 12:41:44,2022-09-28 13:31:38,1489.9,Construction on US-93 NB near MP 94 Drive with caution., Highway 93 S,Lakeside,Flathead,MT,2022.0,calibration
A-3777399,Source1,2,2022-07-07 15:25:33,2022-07-08 16:15:26,1489.8833333333334,Construction on APACHE ST near HOUSE 700 Expect delays., E Apache St,Tulsa,Tulsa,OK,2022.0,calibration
A-4274330,Source1,2,2022-09-27 22:30:00,2022-09-28 23:19:53,1489.8833333333334,Construction on I-10 EB near ELYSIAN FIELDS AVE Road closed. Take alternate route.,Elysian Fields Ave,New Orleans,Orleans,LA,2022.0,calibration
A-6716874,Source1,2,2020-12-20 16:11:00,2020-12-21 17:00:50,1489.8333333333333,Construction on US-95 NB near S FORTUNA RD Road closed. Take alternate route., E Highway 95,Yuma,Yuma,AZ,2020.0,train
A-6274144,Source1,2,2021-12-15 06:16:00,2021-12-16 07:05:50,1489.8333333333333,Construction on I-40 EB near HOUCK Road closed. Take alternate route.,Houck Rd,Ganado,Apache,AZ,2021.0,validation
A-3898548,Source1,2,2022-11-17 06:32:00,2022-11-18 07:21:50,1489.8333333333333,Construction on E AZ-69 WB near E VILLAGE CREEK BLVD Road closed. Take alternate route.,Pavlich Way,Dewey,Yavapai,AZ,2022.0,calibration
A-5879927,Source1,4,2021-07-05 21:58:00,2021-07-06 22:47:49,1489.8166666666666,Road closed due to a crash on US-191 Northbound near County Road 569 (443),US-191 N,Chinle,Apache,AZ,2021.0,validation
A-6252233,Source1,2,2021-12-15 05:01:00,2021-12-16 05:50:46,1489.7666666666667,Construction on I-40 WB near PERKINS VALLEY RD Road closed. Take alternate route.,Purple Heart Trl,Holbrook,Navajo,AZ,2021.0,validation
A-5838136,Source1,2,2021-07-31 05:01:00,2021-08-01 05:50:40,1489.6666666666667,Construction on DE-1 SB near SIMMS WOODS RD Right lane blocked. Expect delays.,DE-1 S,Dover,Kent,DE,2021.0,validation
A-6496090,Source1,2,2021-02-12 19:48:00,2021-02-13 20:37:40,1489.6666666666667,Construction on US-93 SB near N COPE RD Road closed. Take alternate route., S US Highway 93,Wickenburg,Maricopa,AZ,2021.0,validation
A-4978625,Source1,2,2022-02-11 17:25:00,2022-02-12 18:14:40,1489.6666666666667,Construction on STATE RTE-89A WB near FS ROAD 104 Road closed. Take alternate route.,Prescott Jerome Hwy,Cottonwood,Yavapai,AZ,2022.0,calibration
A-5722742,Source1,4,2021-04-16 11:47:00,2021-04-17 12:36:40,1489.6666666666667,Construction on US-6 EB near CLEAR CRK Road closed. Take alternate route., US Highway 6,Evergreen,Clear Creek,CO,2021.0,validation
A-5616631,Source1,2,2021-09-08 14:32:00,2021-09-09 15:21:37,1489.6166666666666,Construction on US-191 NB near COUNTY RD Road closed. Take alternate route.,US-191 N,Chinle,Apache,AZ,2021.0,validation
A-4213942,Source1,4,2022-02-25 15:53:00,2022-02-26 16:42:34,1489.5666666666666,Construction on I-17 SB near BETHANY HOME RD Road closed. Take alternate route.,N Black Canyon Hwy,Phoenix,Maricopa,AZ,2022.0,calibration
A-4178274,Source1,2,2022-06-25 16:31:39,2022-06-26 17:21:13,1489.5666666666666,Travelers can expect the following: Crash unknown blockage multiple vehicles and road blocked until further notice., Doc Kimball Way,Bigfork,Flathead,MT,2022.0,calibration
A-3767845,Source1,2,2022-10-07 16:13:12,2022-10-08 17:02:45,1489.55,Construction on 58TH ST near HOUSE 5700 Drive with caution., S Hudson Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-4397638,Source1,2,2022-09-18 18:43:42,2022-09-19 19:33:14,1489.5333333333333,Construction on DARLINGTON AVE near HOUSE 7103 Drive with caution.,S Darlington Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-6119905,Source1,2,2021-06-14 01:49:00,2021-06-15 02:38:31,1489.5166666666667,Construction on AZ-87 SB near FS ROAD 419 Left lane blocked., N Deer Creek Rd,Payson,Gila,AZ,2021.0,validation
A-4857511,Source1,2,2022-09-14 23:13:56,2022-09-16 00:03:27,1489.5166666666667,Construction on HARTFORD AVE near HOUSE 2171 Expect delays., N Hartford Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-5514183,Source1,2,2021-10-07 15:40:54,2021-10-08 16:30:25,1489.5166666666667,Construction on JOHN HOPE FRANKLIN BLVD near HOUSE 300 Drive with caution., N Martin Luther King Jr Blvd,Tulsa,Tulsa,OK,2021.0,validation
A-4442057,Source1,2,2022-10-05 12:21:47,2022-10-06 13:11:17,1489.5,Construction on YALE AVE near HOUSE 3800 Drive with caution., S Yale Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-4728020,Source1,2,2022-05-31 21:34:49,2022-06-01 22:24:18,1489.4833333333333,Construction on I-135 WB near LINCOLN ST Drive with caution.,I-135 N,Wichita,Sedgwick,KS,2022.0,calibration
A-5269398,Source1,2,2022-03-13 13:44:29,2022-03-14 14:33:57,1489.4666666666667,Construction on ST LOUIS AVE near HOUSE 2106 Drive with caution., E 20th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-4921199,Source1,2,2022-07-18 18:53:36,2022-07-19 19:43:03,1489.45,Construction on 12TH ST near HOUSE 9837 Drive with caution., E 12th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-4315878,Source1,2,2022-05-31 20:56:03,2022-06-01 21:45:30,1489.45,Construction on E HWY 64-51 EXPY near HOUSE 1501 Expect delays.,US-64,Tulsa,Tulsa,OK,2022.0,calibration
A-4837104,Source1,2,2022-10-08 13:30:25,2022-10-09 14:19:51,1489.4333333333334,Construction on 21ST ST near HOUSE 10300 Drive with caution., E 21st St,Tulsa,Tulsa,OK,2022.0,calibration
A-5820040,Source1,2,2021-05-28 17:46:00,2021-05-29 18:35:25,1489.4166666666667,Construction on I-95 SB near RAMP Road closed. Take alternate route.,I-95 S,Claymont,New Castle,DE,2021.0,validation
A-6135906,Source1,4,2021-03-23 19:11:00,2021-03-24 20:00:25,1489.4166666666667,Construction on US-6 WB near CLEAR CRK Road closed. Take alternate route.,US-6,Golden,Clear Creek,CO,2021.0,validation
A-6081550,Source1,2,2021-03-08 12:51:00,2021-03-09 13:40:23,1489.3833333333334,Construction on I-70 WB near EISENHOWER TUNL Road closed. Take alternate route.,I-70 W,Silver Plume,Clear Creek,CO,2021.0,validation
A-4176345,Source1,2,2022-04-17 20:33:14,2022-04-18 21:22:36,1489.3666666666666,Construction on 31ST ST near HOUSE 12630 Expect delays., E 31st St,Tulsa,Tulsa,OK,2022.0,calibration
A-4111997,Source1,2,2022-09-24 23:29:18,2022-09-26 00:18:40,1489.3666666666666,Construction on PEORIA AVE near HOUSE 5496 Expect delays., N Peoria Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-5943306,Source1,2,2021-10-23 10:59:59,2021-10-24 11:49:20,1489.35,Construction on 63RD PL near HOUSE 7615 Drive with caution., E 63rd Pl,Tulsa,Tulsa,OK,2021.0,validation
A-5044338,Source1,2,2022-09-17 18:45:43,2022-09-18 19:35:02,1489.3166666666666,Construction on DELAWARE AVE near HOUSE 800 Expect delays.,E 8th St,Tulsa,Tulsa,OK,2022.0,calibration
A-5641012,Source1,2,2021-10-29 17:26:55,2021-10-30 18:16:14,1489.3166666666666,Construction on 16TH ST near HOUSE 12300 Drive with caution., E 16th St,Tulsa,Tulsa,OK,2021.0,validation
A-5943830,Source1,2,2021-09-30 13:47:37,2021-10-01 14:36:54,1489.2833333333333,Construction on 61ST ST near HOUSE 8050 Expect delays., E 61st St,Tulsa,Tulsa,OK,2021.0,validation
A-4406479,Source1,4,2022-06-09 16:35:13,2022-06-10 17:24:27,1489.2333333333333,Construction on US-2 WB near MP 595 Road closed. Take alternate route.,US Highway 2,Wolf Point,Roosevelt,MT,2022.0,calibration
A-4115034,Source1,2,2022-09-18 07:35:44,2022-09-19 08:24:54,1489.1666666666667,Construction on HARTFORD AVE near HOUSE 3768 Expect delays., N Hartford Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-4046187,Source1,4,2022-09-30 12:36:12,2022-10-01 13:25:19,1489.1166666666666,Construction on US-212 NB near MP 53 Road closed. Take alternate route., US Highway 212 S,Laurel,Yellowstone,MT,2022.0,calibration
A-4114245,Source1,2,2022-04-09 14:21:20,2022-04-10 15:10:25,1489.0833333333333,Construction on 58TH ST near HOUSE 11413 Drive with caution., E 58th St S,Tulsa,Tulsa,OK,2022.0,calibration
A-4767434,Source1,2,2022-09-28 15:58:35,2022-09-29 16:47:40,1489.0833333333333,Construction on PEORIA AVE near HOUSE 4900 Drive with caution., E 49th St,Tulsa,Tulsa,OK,2022.0,calibration
A-3722912,Source1,4,2022-08-05 22:02:00,2022-08-06 22:51:04,1489.0666666666666,Construction on AZ-277 WB near PAPERMILL RD Road closed. Take alternate route.,AZ-277,Show Low,Navajo,AZ,2022.0,calibration
A-4630998,Source1,2,2022-07-01 10:23:00,2022-07-02 11:12:00,1489.0,Construction on MCKEE RD EB near HUGHES CROSSING RD Road closed. Take alternate route., Fork Branch Rd,Dover,Kent,DE,2022.0,calibration
A-4801905,Source1,2,2022-09-19 16:58:45,2022-09-20 17:47:45,1489.0,Construction on DENVER AVE near HOUSE 700 Expect delays., S Denver Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-4314466,Source1,4,2022-12-14 08:19:00,2022-12-15 09:08:00,1489.0,Incident on AZ-89-ALT EB near AZ-89 Road closed. Take alternate route.,Pioneer Pkwy,Prescott,Yavapai,AZ,2022.0,calibration
A-6131723,Source1,2,2021-10-28 09:21:51,2021-10-29 10:10:49,1488.9666666666667,Construction on 9TH ST near HOUSE 744 Drive with caution., W 9th St,Tulsa,Tulsa,OK,2021.0,validation
A-5564354,Source1,2,2021-10-14 06:30:43,2021-10-15 07:19:40,1488.95,Construction on I-90B EB near MP 3 Drive with caution., Big Timber Loop Rd,Big Timber,Sweet Grass,MT,2021.0,validation
A-6162769,Source1,2,2021-10-14 06:30:43,2021-10-15 07:19:40,1488.95,Construction on I-90B WB near MP 3 Drive with caution., Big Timber Loop Rd,Big Timber,Sweet Grass,MT,2021.0,validation
A-4525735,Source1,2,2022-03-18 01:09:39,2022-03-19 01:58:35,1488.9333333333334,Construction on FRISCO AVE near HOUSE 300 Expect delays., S Frisco Ave,Tulsa,Tulsa,OK,2022.0,calibration
A-6147677,Source1,4,2021-10-11 18:07:58,2021-10-12 18:56:54,1488.9333333333334,Construction on US-287 SB near MP 12 Road closed. Take alternate route., US Highway 287 N,Cameron,Madison,MT,2021.0,validation
A-4385674,Source1,2,2022-09-10 22:32:58,2022-09-11 23:21:54,1488.9333333333334,A crash has occurred causing no to minimum delays. Use caution.,I-84 W,Arlington,Gilliam,OR,2022.0,calibration
A-4323643,Source1,2,2022-09-28 13:38:45,2022-09-29 14:27:37,1488.8666666666666,Construction on UTICA AVE near HOUSE 7100 Drive with caution., E 71st St,Tulsa,Tulsa,OK,2022.0,calibration
A-4280115,Source1,2,2022-11-15 14:42:00,2022-11-16 15:30:52,1488.8666666666666,Construction on US-13 NB near HICKORY RIDGE RD Road closed. Take alternate route.,S Dupont Blvd,Smyrna,Kent,DE,2022.0,calibration
A-5290248,Source1,2,2022-05-28 22:56:43,2022-05-29 23:45:34,1488.85,Construction on 21ST ST near HOUSE 11500 Expect delays., E 21st St,Tulsa,Tulsa,OK,2022.0,calibration
A-5560160,Source1,4,2021-06-25 23:21:00,2021-06-27 00:09:50,1488.8333333333333,Road closed due to a crash on SR-95 Southbound near W Acoma Blvd (184) . Lane Closed., Highway 95 N,Lake Havasu City,Mohave,AZ,2021.0,validation
A-5453568,Source1,2,2022-07-20 07:59:39,2022-07-21 08:48:28,1488.8166666666666,Construction on UTICA AVE near HOUSE 5500 Drive with caution., E 54th St N,Tulsa,Tulsa,OK,2022.0,calibration
